user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
1834,26,Red Dead Redemption 2,23.2,All Ages,27.74,PlayStation,Yes,EA Sports,Square Enix,2015,Puzzle,Yes,32.0,Low,Poor,Excellent,"Disappointing game, but the gameplay is amazing.",Online,1
1833,36,The Elder Scrolls V: Skyrim,20.7,Kids,23.85,Xbox,No,Capcom,Nintendo,2014,Simulation,No,31.3,High,Average,Poor,"Great game, but the graphics could be better.",Online,8
454,13,Hades,38.1,Teens,56.74,Mobile,Yes,EA Sports,Take-Two Interactive,2018,Sports,Yes,36.5,Low,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,4
2721,38,The Sims 4,32.4,Adults,34.91,PlayStation,Yes,CD Projekt Red,Take-Two Interactive,2022,Puzzle,Yes,56.4,High,Average,Excellent,"Amazing game, but the gameplay is amazing.",Online,3
741,7,Cuphead,38.3,Adults,54.28,PC,No,Game Freak,Innersloth,2022,Sports,Yes,32.0,Ultra,Poor,Average,"Disappointing game, but too many bugs.",Online,7
1770,21,Minecraft,29.8,Kids,31.54,Mobile,No,Game Freak,Valve,2018,Puzzle,No,40.3,Medium,Excellent,Poor,"Great game, but too many bugs.",Online,6
2381,23,Pillars of Eternity II: Deadfire,15.5,Adults,26.05,PC,No,EA Sports,Epic Games,2011,Sports,Yes,14.2,High,Good,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,5
2358,7,Cuphead,29.2,Adults,31.14,Nintendo Switch,Yes,Bungie,Electronic Arts,2017,Sports,No,42.5,Medium,Good,Poor,"Amazing game, but too many bugs.",Offline,3
2775,21,Minecraft,24.0,Teens,37.14,PlayStation,No,Nintendo,Activision,2014,Strategy,Yes,23.8,Ultra,Good,Good,"Solid game, but the gameplay is amazing.",Offline,4
1444,18,Kingdom Hearts III,30.0,Adults,45.2,Nintendo Switch,No,Valve,Epic Games,2012,Action,Yes,19.3,Medium,Excellent,Average,"Disappointing game, but the graphics could be better.",Offline,4
1749,16,Hitman 3,31.0,All Ages,37.68,PlayStation,No,Rockstar Games,Valve,2023,Fighting,No,43.9,High,Poor,Poor,"Amazing game, but too many bugs.",Offline,4
2402,21,Minecraft,28.7,Teens,40.21,Nintendo Switch,No,Game Freak,Activision,2010,Simulation,Yes,22.5,High,Average,Excellent,"Great game, but too many bugs.",Offline,10
824,18,Kingdom Hearts III,32.0,All Ages,50.36,Mobile,Yes,Bungie,Square Enix,2023,Action,No,19.6,Ultra,Average,Excellent,"Great game, but the gameplay is amazing.",Online,5
145,15,Halo Infinite,27.3,All Ages,45.69,Xbox,No,Capcom,Nintendo,2011,Strategy,Yes,20.2,Low,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Offline,7
2007,30,Stardew Valley,36.2,Adults,59.98,PC,Yes,Valve,Capcom,2022,RPG,Yes,18.0,Low,Poor,Average,"Solid game, but too many bugs.",Offline,1
1068,4,Bioshock Infinite,47.4,Teens,59.1,Mobile,Yes,CD Projekt Red,Valve,2010,Adventure,No,54.6,Ultra,Poor,Good,"Great game, but the graphics could be better.",Online,2
1787,24,Pokémon Scarlet & Violet,24.5,Teens,35.48,Nintendo Switch,Yes,Epic Games,Square Enix,2017,RPG,No,28.6,High,Poor,Poor,"Solid game, but too many bugs.",Online,6
1410,29,Spelunky 2,34.3,All Ages,31.13,Mobile,No,Valve,Valve,2010,Action,Yes,58.3,Medium,Excellent,Excellent,"Amazing game, but the graphics could be better.",Offline,6
1763,39,The Witcher 3: Wild Hunt,30.3,All Ages,32.03,Xbox,Yes,CD Projekt Red,Electronic Arts,2023,Simulation,No,49.0,Low,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Online,1
910,8,FIFA 24,41.1,Teens,49.12,Nintendo Switch,No,Epic Games,Square Enix,2019,Party,Yes,52.7,High,Poor,Excellent,"Amazing game, but the graphics could be better.",Offline,4
761,11,Ghost of Tsushima,24.8,All Ages,21.81,Mobile,No,EA Sports,Nintendo,2019,Party,No,51.9,Medium,Excellent,Average,"Great game, but too many bugs.",Online,2
2543,25,Portal 2,12.2,Adults,20.38,Nintendo Switch,Yes,CD Projekt Red,Nintendo,2013,Party,Yes,9.8,Low,Good,Poor,"Solid game, but the gameplay is amazing.",Online,4
1517,3,Animal Crossing: New Horizons,36.3,Teens,40.13,Xbox,No,Nintendo,Innersloth,2010,Simulation,No,52.6,Low,Average,Poor,"Amazing game, but the gameplay is amazing.",Online,3
2690,30,Stardew Valley,34.9,Kids,47.46,Xbox,Yes,Game Freak,Nintendo,2020,Action,Yes,35.2,Low,Average,Poor,"Amazing game, but the gameplay is amazing.",Offline,2
531,21,Minecraft,19.1,Teens,26.08,Mobile,No,Epic Games,Take-Two Interactive,2012,Sports,No,24.7,Low,Poor,Poor,"Great game, but too many bugs.",Online,5
1360,34,Tekken 7,35.0,Adults,52.18,Nintendo Switch,Yes,Valve,Epic Games,2016,Party,Yes,28.5,Medium,Excellent,Excellent,"Disappointing game, but too many bugs.",Online,4
2028,32,Super Mario Odyssey,20.4,Teens,23.8,Nintendo Switch,No,Game Freak,Activision,2021,RPG,Yes,25.5,Ultra,Good,Poor,"Solid game, but too many bugs.",Online,3
2561,38,The Sims 4,41.6,Teens,56.65,Xbox,Yes,Valve,Nintendo,2023,Puzzle,Yes,43.0,Ultra,Good,Poor,"Disappointing game, but the gameplay is amazing.",Offline,7
2178,11,Ghost of Tsushima,42.5,Teens,54.13,PC,No,Valve,Capcom,2022,Strategy,Yes,47.9,High,Excellent,Poor,"Disappointing game, but the gameplay is amazing.",Offline,3
1008,5,Call of Duty: Modern Warfare 2,23.2,Teens,28.3,Mobile,Yes,Bungie,Nintendo,2022,Sports,No,25.6,Ultra,Poor,Good,"Solid game, but too many bugs.",Online,8
1538,22,Overwatch 2,31.2,Teens,35.8,Nintendo Switch,Yes,Innersloth,Capcom,2021,Sports,Yes,47.4,Medium,Average,Average,"Amazing game, but too many bugs.",Online,6
1274,15,Halo Infinite,16.3,Adults,26.59,Nintendo Switch,No,Valve,Take-Two Interactive,2015,Simulation,Yes,15.8,Ultra,Excellent,Poor,"Amazing game, but the gameplay is amazing.",Offline,5
2782,34,Tekken 7,34.5,Kids,50.15,PlayStation,No,Game Freak,Take-Two Interactive,2015,Fighting,Yes,37.9,High,Average,Excellent,"Disappointing game, but too many bugs.",Offline,10
947,17,Just Dance 2024,27.9,Kids,48.39,Nintendo Switch,Yes,Rockstar Games,Electronic Arts,2021,Simulation,Yes,16.7,Medium,Excellent,Good,"Great game, but the gameplay is amazing.",Online,10
1162,38,The Sims 4,12.4,Adults,20.32,PlayStation,Yes,EA Sports,Take-Two Interactive,2020,Adventure,Yes,6.1,Low,Excellent,Good,"Disappointing game, but too many bugs.",Online,10
1299,38,The Sims 4,36.2,Teens,48.27,Mobile,Yes,Capcom,Square Enix,2015,Action,No,40.7,Low,Poor,Average,"Amazing game, but the graphics could be better.",Offline,4
1002,17,Just Dance 2024,22.0,Teens,37.42,PlayStation,No,Innersloth,Valve,2010,Party,No,7.4,Low,Good,Good,"Amazing game, but the gameplay is amazing.",Online,5
2512,7,Cuphead,20.9,All Ages,20.16,PC,Yes,EA Sports,Nintendo,2014,Puzzle,Yes,34.9,Ultra,Excellent,Average,"Amazing game, but the gameplay is amazing.",Online,8
2189,10,Fortnite,37.2,Kids,54.97,PC,Yes,Rockstar Games,Capcom,2010,Sports,Yes,31.8,Ultra,Excellent,Good,"Solid game, but the graphics could be better.",Online,2
1968,3,Animal Crossing: New Horizons,33.0,All Ages,52.49,PlayStation,No,CD Projekt Red,Electronic Arts,2011,Shooter,Yes,22.3,Ultra,Excellent,Good,"Solid game, but the graphics could be better.",Online,4
882,35,Tetris,32.0,Adults,31.7,Xbox,No,Capcom,Epic Games,2012,Party,No,54.2,Ultra,Average,Poor,"Great game, but the graphics could be better.",Online,4
1848,4,Bioshock Infinite,22.6,Teens,31.81,PlayStation,No,Game Freak,Nintendo,2017,Action,No,19.7,Medium,Poor,Average,"Disappointing game, but the graphics could be better.",Offline,4
2504,18,Kingdom Hearts III,30.7,Adults,47.68,Xbox,No,Rockstar Games,Take-Two Interactive,2010,Puzzle,No,20.6,Ultra,Poor,Good,"Great game, but the graphics could be better.",Offline,3
1976,36,The Elder Scrolls V: Skyrim,30.5,Teens,49.8,Mobile,Yes,Capcom,Electronic Arts,2020,Puzzle,No,21.2,Ultra,Average,Poor,"Amazing game, but too many bugs.",Offline,6
2482,39,The Witcher 3: Wild Hunt,24.6,Teens,30.58,PlayStation,No,CD Projekt Red,Capcom,2018,Fighting,Yes,25.1,Low,Poor,Poor,"Amazing game, but the gameplay is amazing.",Offline,1
1631,19,League of Legends,28.1,Kids,29.89,Nintendo Switch,No,Epic Games,Capcom,2018,RPG,No,42.0,Low,Poor,Poor,"Disappointing game, but the gameplay is amazing.",Offline,4
173,19,League of Legends,42.7,All Ages,54.79,Xbox,No,EA Sports,Take-Two Interactive,2010,Action,Yes,50.7,Low,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Offline,1
473,33,Super Smash Bros. Ultimate,15.3,Adults,23.04,Xbox,Yes,Nintendo,Electronic Arts,2021,Strategy,Yes,16.0,Ultra,Good,Good,"Disappointing game, but the gameplay is amazing.",Online,5
1447,38,The Sims 4,31.0,All Ages,54.11,PlayStation,Yes,Capcom,Epic Games,2019,Party,No,9.0,Ultra,Excellent,Good,"Amazing game, but the gameplay is amazing.",Offline,8
2965,16,Hitman 3,33.2,Adults,28.08,PlayStation,Yes,CD Projekt Red,Take-Two Interactive,2012,Sports,No,59.6,Low,Excellent,Average,"Solid game, but the graphics could be better.",Offline,7
2487,2,Among Us,34.6,Teens,40.44,Nintendo Switch,Yes,Epic Games,Nintendo,2010,Shooter,Yes,47.0,Medium,Good,Excellent,"Disappointing game, but the gameplay is amazing.",Online,10
498,19,League of Legends,28.1,All Ages,51.86,PC,No,CD Projekt Red,Nintendo,2019,Puzzle,No,5.7,Low,Average,Average,"Disappointing game, but too many bugs.",Offline,8
2217,4,Bioshock Infinite,25.8,All Ages,41.06,PC,No,Game Freak,Innersloth,2016,RPG,No,22.1,High,Poor,Poor,"Great game, but too many bugs.",Online,10
989,17,Just Dance 2024,32.2,All Ages,46.47,Xbox,No,Rockstar Games,Epic Games,2012,Action,No,26.2,Low,Excellent,Average,"Solid game, but too many bugs.",Offline,5
1606,30,Stardew Valley,26.4,All Ages,43.01,Mobile,No,Bungie,Epic Games,2015,Action,No,18.6,High,Poor,Good,"Disappointing game, but too many bugs.",Offline,5
2609,34,Tekken 7,35.2,All Ages,45.38,PlayStation,Yes,Valve,Valve,2018,Action,Yes,45.9,Ultra,Excellent,Poor,"Great game, but too many bugs.",Offline,1
2476,31,Street Fighter V,24.5,Kids,41.11,Xbox,Yes,Innersloth,Nintendo,2020,Shooter,No,7.7,Low,Good,Average,"Disappointing game, but the graphics could be better.",Online,10
419,10,Fortnite,32.3,Teens,41.46,PlayStation,No,Valve,Take-Two Interactive,2021,Puzzle,No,38.5,High,Excellent,Average,"Solid game, but the graphics could be better.",Offline,4
1371,8,FIFA 24,36.6,Adults,49.66,Mobile,No,Rockstar Games,Take-Two Interactive,2013,Puzzle,No,45.6,Ultra,Excellent,Poor,"Amazing game, but the gameplay is amazing.",Offline,1
2503,31,Street Fighter V,32.4,Kids,59.39,Mobile,No,CD Projekt Red,Square Enix,2013,RPG,No,8.8,Ultra,Good,Excellent,"Solid game, but the gameplay is amazing.",Offline,7
714,27,Rocket League,30.2,All Ages,39.51,PlayStation,Yes,EA Sports,Epic Games,2022,Sports,Yes,28.5,Low,Excellent,Excellent,"Great game, but the graphics could be better.",Offline,5
2250,4,Bioshock Infinite,14.2,All Ages,21.17,Nintendo Switch,Yes,Bungie,Capcom,2023,Sports,Yes,17.0,Low,Poor,Good,"Solid game, but the graphics could be better.",Offline,2
179,33,Super Smash Bros. Ultimate,37.7,Kids,59.16,Nintendo Switch,No,Game Freak,Innersloth,2012,Simulation,No,29.2,Low,Average,Poor,"Great game, but the graphics could be better.",Offline,6
2105,22,Overwatch 2,41.1,All Ages,46.66,Mobile,Yes,Innersloth,Activision,2015,Strategy,No,59.4,Medium,Poor,Poor,"Disappointing game, but the gameplay is amazing.",Online,3
1930,16,Hitman 3,32.1,Teens,40.48,PlayStation,No,Game Freak,Activision,2023,RPG,No,44.6,High,Average,Good,"Solid game, but too many bugs.",Offline,4
946,4,Bioshock Infinite,26.8,Kids,29.37,Xbox,Yes,Nintendo,Nintendo,2020,Party,No,46.2,Medium,Excellent,Good,"Solid game, but the graphics could be better.",Online,7
2019,21,Minecraft,20.2,Teens,39.05,PlayStation,No,Capcom,Take-Two Interactive,2021,RPG,Yes,7.0,Medium,Good,Poor,"Solid game, but the gameplay is amazing.",Online,8
2549,12,Grand Theft Auto V,30.8,Kids,27.79,Nintendo Switch,No,Rockstar Games,Nintendo,2014,RPG,No,50.7,Ultra,Average,Average,"Disappointing game, but the graphics could be better.",Offline,3
739,3,Animal Crossing: New Horizons,39.4,All Ages,46.95,PC,Yes,Epic Games,Activision,2018,Sports,Yes,54.1,Medium,Average,Good,"Disappointing game, but the graphics could be better.",Offline,2
1957,36,The Elder Scrolls V: Skyrim,27.8,All Ages,36.06,Mobile,Yes,Epic Games,Innersloth,2022,Strategy,No,28.9,High,Excellent,Excellent,"Amazing game, but the gameplay is amazing.",Offline,10
112,18,Kingdom Hearts III,35.2,Teens,40.03,Nintendo Switch,Yes,Capcom,Electronic Arts,2013,RPG,No,49.8,High,Excellent,Good,"Great game, but the gameplay is amazing.",Online,7
715,17,Just Dance 2024,21.0,Adults,25.12,Nintendo Switch,Yes,Capcom,Innersloth,2017,Adventure,No,29.6,Ultra,Good,Average,"Amazing game, but too many bugs.",Offline,6
1402,32,Super Mario Odyssey,28.8,All Ages,28.49,PlayStation,Yes,EA Sports,Capcom,2018,Shooter,No,46.3,High,Excellent,Average,"Solid game, but the graphics could be better.",Offline,1
2925,6,Counter-Strike: Global Offensive,16.0,Teens,20.7,Mobile,No,Innersloth,Take-Two Interactive,2018,Puzzle,No,18.4,High,Poor,Excellent,"Great game, but the graphics could be better.",Offline,7
1939,31,Street Fighter V,26.2,Kids,39.57,PC,Yes,Epic Games,Valve,2018,Adventure,Yes,15.3,Medium,Good,Poor,"Great game, but the gameplay is amazing.",Online,6
1382,16,Hitman 3,41.4,All Ages,53.02,PlayStation,No,Rockstar Games,Valve,2023,Puzzle,No,51.8,Ultra,Good,Poor,"Solid game, but too many bugs.",Online,6
813,11,Ghost of Tsushima,23.8,Kids,28.85,Nintendo Switch,Yes,Valve,Nintendo,2013,Shooter,Yes,33.1,High,Average,Average,"Amazing game, but the graphics could be better.",Offline,1
1209,19,League of Legends,40.7,Kids,59.85,Xbox,Yes,Rockstar Games,Nintendo,2019,Strategy,Yes,40.1,Low,Poor,Excellent,"Amazing game, but too many bugs.",Offline,10
37,28,Sid Meier’s Civilization VI,35.2,All Ages,35.32,Mobile,No,Rockstar Games,Take-Two Interactive,2018,Party,No,59.4,Ultra,Poor,Good,"Disappointing game, but the gameplay is amazing.",Offline,10
1829,30,Stardew Valley,34.6,All Ages,46.25,PlayStation,Yes,Bungie,Activision,2014,Party,No,40.3,Ultra,Excellent,Average,"Amazing game, but the gameplay is amazing.",Offline,2
2911,11,Ghost of Tsushima,16.5,Adults,22.28,PC,Yes,Nintendo,Square Enix,2019,Simulation,Yes,21.7,Ultra,Good,Average,"Amazing game, but too many bugs.",Online,6
2780,14,Half-Life: Alyx,32.8,Kids,55.22,PlayStation,Yes,Capcom,Valve,2017,Adventure,Yes,20.1,Ultra,Poor,Good,"Solid game, but too many bugs.",Online,6
1252,10,Fortnite,22.4,Kids,23.37,Mobile,No,Valve,Square Enix,2021,Puzzle,Yes,31.3,Medium,Poor,Poor,"Amazing game, but too many bugs.",Online,1
810,12,Grand Theft Auto V,27.2,All Ages,40.87,PC,Yes,Bungie,Activision,2014,RPG,No,26.5,High,Good,Good,"Solid game, but too many bugs.",Offline,6
23,12,Grand Theft Auto V,35.4,All Ages,46.18,Xbox,No,Bungie,Take-Two Interactive,2019,Adventure,Yes,47.3,Medium,Poor,Good,"Solid game, but the gameplay is amazing.",Online,7
1527,21,Minecraft,34.1,Kids,36.09,Xbox,Yes,EA Sports,Innersloth,2018,Party,Yes,54.0,Medium,Average,Excellent,"Disappointing game, but too many bugs.",Offline,10
796,6,Counter-Strike: Global Offensive,24.0,Teens,34.21,Nintendo Switch,No,Epic Games,Valve,2022,RPG,No,23.2,Ultra,Good,Excellent,"Disappointing game, but the graphics could be better.",Offline,3
496,21,Minecraft,47.2,Adults,56.58,Mobile,Yes,Rockstar Games,Electronic Arts,2012,Party,No,57.3,High,Average,Good,"Amazing game, but the gameplay is amazing.",Online,7
900,40,Tomb Raider (2013),18.2,Kids,32.74,Xbox,Yes,Bungie,Electronic Arts,2019,Adventure,No,8.0,High,Poor,Good,"Disappointing game, but the graphics could be better.",Online,10
425,39,The Witcher 3: Wild Hunt,29.9,Teens,31.42,PC,No,Game Freak,Capcom,2013,Puzzle,No,51.6,Ultra,Poor,Poor,"Amazing game, but too many bugs.",Online,6
2748,17,Just Dance 2024,32.3,Adults,54.03,PlayStation,Yes,Nintendo,Innersloth,2010,Fighting,Yes,15.8,High,Average,Average,"Great game, but too many bugs.",Offline,3
2066,4,Bioshock Infinite,22.0,Teens,31.06,Nintendo Switch,Yes,Innersloth,Square Enix,2013,Simulation,No,17.3,Ultra,Good,Good,"Solid game, but too many bugs.",Offline,8
1983,29,Spelunky 2,30.7,Teens,43.48,Xbox,Yes,EA Sports,Take-Two Interactive,2010,Action,Yes,34.2,Medium,Good,Average,"Disappointing game, but the graphics could be better.",Online,5
1469,38,The Sims 4,20.6,Teens,31.79,Xbox,Yes,Rockstar Games,Epic Games,2013,Adventure,No,21.5,Ultra,Poor,Excellent,"Solid game, but too many bugs.",Offline,6
2675,5,Call of Duty: Modern Warfare 2,26.5,All Ages,49.96,Xbox,Yes,Nintendo,Take-Two Interactive,2011,Shooter,Yes,5.2,Medium,Poor,Average,"Solid game, but the gameplay is amazing.",Online,8
1234,32,Super Mario Odyssey,34.0,All Ages,44.29,PlayStation,No,Game Freak,Valve,2016,Adventure,Yes,35.1,Ultra,Poor,Poor,"Amazing game, but the gameplay is amazing.",Online,8
1798,33,Super Smash Bros. Ultimate,18.0,Teens,21.65,Nintendo Switch,Yes,Valve,Valve,2014,Shooter,Yes,28.2,High,Average,Poor,"Amazing game, but the gameplay is amazing.",Online,6
2259,35,Tetris,40.7,Adults,58.47,PlayStation,No,CD Projekt Red,Nintendo,2017,Action,Yes,42.8,High,Poor,Excellent,"Great game, but the gameplay is amazing.",Online,6
565,9,Fall Guys,28.4,All Ages,23.06,Mobile,No,Capcom,Take-Two Interactive,2019,RPG,No,54.7,Low,Good,Poor,"Solid game, but the gameplay is amazing.",Offline,1
1305,22,Overwatch 2,35.7,Teens,55.02,PC,No,Innersloth,Valve,2010,RPG,No,21.8,High,Good,Poor,"Great game, but too many bugs.",Online,4
1857,7,Cuphead,31.4,Kids,40.62,Mobile,No,Capcom,Epic Games,2021,Party,Yes,35.7,High,Good,Good,"Disappointing game, but the graphics could be better.",Offline,8
133,4,Bioshock Infinite,31.5,Teens,47.07,Nintendo Switch,No,EA Sports,Innersloth,2021,Party,Yes,23.5,Ultra,Average,Poor,"Disappointing game, but the gameplay is amazing.",Online,1
449,30,Stardew Valley,37.9,Teens,49.73,PC,Yes,Game Freak,Take-Two Interactive,2016,Sports,No,45.1,Low,Excellent,Excellent,"Amazing game, but too many bugs.",Online,4
2312,31,Street Fighter V,20.6,Kids,36.68,Nintendo Switch,Yes,Innersloth,Valve,2012,Sports,No,11.1,High,Excellent,Poor,"Amazing game, but too many bugs.",Offline,5
1831,18,Kingdom Hearts III,28.8,Adults,42.43,PC,No,Valve,Epic Games,2014,RPG,No,19.0,Low,Excellent,Good,"Disappointing game, but the graphics could be better.",Offline,5
2159,28,Sid Meier’s Civilization VI,24.1,All Ages,30.81,Mobile,Yes,Valve,Capcom,2013,Adventure,No,23.8,Low,Excellent,Good,"Solid game, but the graphics could be better.",Online,1
850,5,Call of Duty: Modern Warfare 2,32.5,All Ages,59.17,Xbox,No,CD Projekt Red,Valve,2013,RPG,No,12.7,Low,Average,Good,"Disappointing game, but too many bugs.",Online,10
1262,16,Hitman 3,36.0,All Ages,56.53,PC,No,Epic Games,Epic Games,2017,Sports,No,19.4,Medium,Poor,Poor,"Amazing game, but too many bugs.",Online,1
1481,39,The Witcher 3: Wild Hunt,38.0,Adults,57.98,PC,Yes,Game Freak,Capcom,2022,Adventure,Yes,25.7,Ultra,Average,Excellent,"Great game, but too many bugs.",Offline,2
901,32,Super Mario Odyssey,27.6,Kids,37.68,PC,Yes,Rockstar Games,Epic Games,2016,Adventure,No,24.8,Ultra,Average,Poor,"Solid game, but the graphics could be better.",Online,1
759,16,Hitman 3,30.8,All Ages,27.25,PC,Yes,EA Sports,Valve,2021,Sports,Yes,54.0,Low,Average,Average,"Amazing game, but too many bugs.",Offline,4
1540,30,Stardew Valley,30.3,Kids,42.45,PC,Yes,Valve,Activision,2017,Party,Yes,32.8,Medium,Average,Average,"Great game, but the graphics could be better.",Online,8
1900,27,Rocket League,24.6,Kids,24.81,PlayStation,No,Rockstar Games,Square Enix,2012,Fighting,No,38.5,Ultra,Good,Average,"Great game, but too many bugs.",Offline,1
2909,15,Halo Infinite,30.4,Teens,40.82,PlayStation,Yes,Capcom,Electronic Arts,2010,Fighting,Yes,28.6,Low,Good,Average,"Disappointing game, but too many bugs.",Online,8
2945,30,Stardew Valley,26.2,Kids,31.56,PlayStation,No,EA Sports,Epic Games,2021,Fighting,No,28.8,Medium,Average,Average,"Disappointing game, but the gameplay is amazing.",Offline,5
862,32,Super Mario Odyssey,28.0,Teens,42.41,PlayStation,No,Valve,Activision,2014,Strategy,No,27.9,High,Average,Poor,"Amazing game, but the graphics could be better.",Offline,4
1848,38,The Sims 4,22.7,All Ages,33.01,Mobile,No,Nintendo,Take-Two Interactive,2010,Party,Yes,25.7,Ultra,Excellent,Good,"Great game, but too many bugs.",Offline,5
2241,7,Cuphead,40.9,Adults,47.55,Nintendo Switch,Yes,Capcom,Valve,2014,Strategy,No,55.1,Ultra,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,6
515,13,Hades,40.3,Kids,51.49,PlayStation,Yes,Innersloth,Epic Games,2021,Adventure,No,48.5,High,Poor,Excellent,"Disappointing game, but the graphics could be better.",Online,1
2838,7,Cuphead,29.4,Teens,38.92,PC,No,Innersloth,Innersloth,2010,Strategy,Yes,39.1,Low,Good,Average,"Disappointing game, but the graphics could be better.",Online,4
